producto,year,month,day,precio_min,precio_max,precio_mean
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,11,1,0.7,1.0,0.88
PAPA AMARILLA,2020,11,1,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,11,1,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2020,11,1,0.3,0.55,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,11,1,1.6,2.2,1.88
PAPA HUAMANTANGA,2020,11,1,1.7,2.0,1.85
PAPA NEGRA ANDINA,2020,11,1,0.7,0.8,0.74
PAPA PERUANITA (INJERTO),2020,11,1,1.6,1.9,1.75
PAPA YUNGAY,2020,11,1,0.4,0.65,0.53
PAPA UNICA,2020,11,1,0.3,0.4,0.35
PAPA CANCHAN,2020,11,1,0.35,0.55,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,31,1.2,1.5,1.35
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,31,0.7,1.4,1.05
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,31,0.8,1.0,0.95
PAPA AMARILLA,2020,10,31,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,31,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2020,10,31,0.3,0.55,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,31,1.6,2.2,1.88
PAPA HUAMANTANGA,2020,10,31,1.7,2.0,1.85
PAPA NEGRA ANDINA,2020,10,31,0.7,0.8,0.74
PAPA PERUANITA (INJERTO),2020,10,31,1.6,1.9,1.75
PAPA YUNGAY,2020,10,31,0.4,0.65,0.53
PAPA UNICA,2020,10,31,0.3,0.4,0.35
PAPA CANCHAN,2020,10,31,0.35,0.55,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,30,1.2,1.5,1.35
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,30,0.7,1.5,1.08
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,30,0.7,1.0,0.88
PAPA AMARILLA,2020,10,30,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,30,0.4,0.65,0.51
PAPA COLOR/VALLE/OTROS,2020,10,30,0.3,0.55,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,30,1.6,2.2,1.9
PAPA HUAMANTANGA,2020,10,30,1.7,2.0,1.85
PAPA NEGRA ANDINA,2020,10,30,0.65,0.8,0.73
PAPA PERUANITA (INJERTO),2020,10,30,1.6,2.0,1.78
PAPA YUNGAY,2020,10,30,0.4,0.65,0.51
PAPA UNICA,2020,10,30,0.3,0.4,0.35
PAPA CANCHAN,2020,10,30,0.35,0.55,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,29,1.2,1.5,1.35
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,29,0.7,1.3,1.03
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,29,1.0,1.0,1.0
PAPA AMARILLA,2020,10,29,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,29,0.4,0.65,0.51
PAPA COLOR/VALLE/OTROS,2020,10,29,0.3,0.55,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,29,1.6,2.2,1.9
PAPA HUAMANTANGA,2020,10,29,1.8,2.0,1.9
PAPA NEGRA ANDINA,2020,10,29,0.65,0.8,0.73
PAPA PERUANITA (INJERTO),2020,10,29,1.6,2.0,1.78
PAPA YUNGAY,2020,10,29,0.4,0.65,0.51
PAPA UNICA,2020,10,29,0.3,0.4,0.35
PAPA CANCHAN,2020,10,29,0.35,0.55,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,28,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,28,0.7,1.35,1.04
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,28,0.7,1.0,0.88
PAPA AMARILLA,2020,10,28,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,28,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,28,0.35,0.55,0.44
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,28,1.7,2.2,1.93
PAPA HUAMANTANGA,2020,10,28,1.7,1.9,1.8
PAPA NEGRA ANDINA,2020,10,28,0.7,0.85,0.78
PAPA PERUANITA (INJERTO),2020,10,28,1.7,2.0,1.85
PAPA YUNGAY,2020,10,28,0.45,0.65,0.55
PAPA UNICA,2020,10,28,0.35,0.45,0.4
PAPA CANCHAN,2020,10,28,0.4,0.55,0.48
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,27,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,27,0.7,1.35,1.04
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,27,1.0,1.0,1.0
PAPA AMARILLA,2020,10,27,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,27,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,27,0.35,0.55,0.44
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,27,1.7,2.2,1.93
PAPA HUAMANTANGA,2020,10,27,1.7,1.9,1.8
PAPA NEGRA ANDINA,2020,10,27,0.7,0.85,0.78
PAPA PERUANITA (INJERTO),2020,10,27,1.7,2.0,1.85
PAPA YUNGAY,2020,10,27,0.45,0.65,0.55
PAPA UNICA,2020,10,27,0.35,0.45,0.4
PAPA CANCHAN,2020,10,27,0.4,0.55,0.48
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,26,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,26,0.7,1.35,1.04
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,26,0.7,1.0,0.88
PAPA AMARILLA,2020,10,26,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,26,0.4,0.6,0.5
PAPA COLOR/VALLE/OTROS,2020,10,26,0.3,0.5,0.41
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,26,1.6,2.0,1.8
PAPA HUAMANTANGA,2020,10,26,1.6,1.8,1.7
PAPA NEGRA ANDINA,2020,10,26,0.7,0.85,0.78
PAPA PERUANITA (INJERTO),2020,10,26,1.6,1.8,1.7
PAPA YUNGAY,2020,10,26,0.4,0.6,0.5
PAPA UNICA,2020,10,26,0.33,0.4,0.36
PAPA CANCHAN,2020,10,26,0.4,0.5,0.44
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,25,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,25,0.7,1.35,1.04
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,25,1.0,1.0,1.0
PAPA AMARILLA,2020,10,25,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,25,0.4,0.6,0.5
PAPA COLOR/VALLE/OTROS,2020,10,25,0.3,0.5,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,25,1.6,2.0,1.8
PAPA HUAMANTANGA,2020,10,25,1.6,1.8,1.7
PAPA NEGRA ANDINA,2020,10,25,0.7,0.85,0.78
PAPA PERUANITA (INJERTO),2020,10,25,1.6,1.8,1.7
PAPA YUNGAY,2020,10,25,0.4,0.6,0.5
PAPA UNICA,2020,10,25,0.3,0.4,0.35
PAPA CANCHAN,2020,10,25,0.4,0.5,0.44
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,24,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,24,0.7,1.35,1.04
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,24,1.0,1.0,1.0
PAPA AMARILLA,2020,10,24,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,24,0.4,0.6,0.51
PAPA COLOR/VALLE/OTROS,2020,10,24,0.3,0.5,0.39
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,24,1.7,2.0,1.85
PAPA HUAMANTANGA,2020,10,24,1.6,1.8,1.73
PAPA NEGRA ANDINA,2020,10,24,0.7,0.8,0.76
PAPA PERUANITA (INJERTO),2020,10,24,1.6,1.8,1.73
PAPA YUNGAY,2020,10,24,0.4,0.6,0.51
PAPA UNICA,2020,10,24,0.3,0.4,0.36
PAPA CANCHAN,2020,10,24,0.35,0.5,0.43
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,23,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,23,0.7,1.35,1.06
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,23,0.7,1.0,0.88
PAPA AMARILLA,2020,10,23,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,23,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,23,0.35,0.5,0.41
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,23,1.8,2.0,1.93
PAPA HUAMANTANGA,2020,10,23,1.5,1.8,1.65
PAPA NEGRA ANDINA,2020,10,23,0.75,0.95,0.85
PAPA PERUANITA (INJERTO),2020,10,23,1.6,2.0,1.83
PAPA YUNGAY,2020,10,23,0.45,0.65,0.55
PAPA UNICA,2020,10,23,0.3,0.4,0.36
PAPA CANCHAN,2020,10,23,0.4,0.5,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,22,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,22,0.7,1.35,1.06
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,22,1.0,1.0,1.0
PAPA AMARILLA,2020,10,22,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,22,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,22,0.3,0.5,0.4
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,22,1.8,2.0,1.93
PAPA HUAMANTANGA,2020,10,22,1.5,1.8,1.65
PAPA NEGRA ANDINA,2020,10,22,0.8,0.95,0.88
PAPA PERUANITA (INJERTO),2020,10,22,1.6,2.0,1.83
PAPA YUNGAY,2020,10,22,0.45,0.65,0.55
PAPA UNICA,2020,10,22,0.3,0.4,0.35
PAPA CANCHAN,2020,10,22,0.4,0.5,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,21,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,21,0.8,1.35,1.09
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,21,0.7,1.0,0.88
PAPA AMARILLA,2020,10,21,1.3,1.8,1.53
PAPA BLANCA/VALLE/OTROS,2020,10,21,0.45,0.6,0.53
PAPA COLOR/VALLE/OTROS,2020,10,21,0.35,0.5,0.43
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,21,1.6,2.0,1.8
PAPA HUAMANTANGA,2020,10,21,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,21,0.75,0.85,0.8
PAPA PERUANITA (INJERTO),2020,10,21,1.6,2.0,1.78
PAPA YUNGAY,2020,10,21,0.45,0.6,0.53
PAPA UNICA,2020,10,21,0.35,0.45,0.4
PAPA CANCHAN,2020,10,21,0.38,0.5,0.43
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,20,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,20,0.8,1.35,1.09
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,20,1.0,1.0,1.0
PAPA AMARILLA,2020,10,20,1.3,1.8,1.53
PAPA BLANCA/VALLE/OTROS,2020,10,20,0.43,0.6,0.52
PAPA COLOR/VALLE/OTROS,2020,10,20,0.35,0.5,0.42
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,20,1.6,2.0,1.8
PAPA HUAMANTANGA,2020,10,20,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,20,0.75,0.85,0.8
PAPA PERUANITA (INJERTO),2020,10,20,1.6,2.0,1.78
PAPA YUNGAY,2020,10,20,0.43,0.6,0.52
PAPA UNICA,2020,10,20,0.35,0.45,0.4
PAPA CANCHAN,2020,10,20,0.38,0.5,0.43
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,19,1.3,1.6,1.45
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,19,0.9,1.4,1.15
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,19,1.0,1.5,1.2
PAPA AMARILLA,2020,10,19,1.2,1.6,1.4
PAPA BLANCA/VALLE/OTROS,2020,10,19,0.4,0.6,0.48
PAPA COLOR/VALLE/OTROS,2020,10,19,0.35,0.5,0.44
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,19,1.5,2.0,1.75
PAPA HUAMANTANGA,2020,10,19,1.4,1.6,1.5
PAPA NEGRA ANDINA,2020,10,19,0.75,0.9,0.83
PAPA PERUANITA (INJERTO),2020,10,19,1.6,1.8,1.7
PAPA YUNGAY,2020,10,19,0.4,0.6,0.48
PAPA UNICA,2020,10,19,0.35,0.5,0.43
PAPA CANCHAN,2020,10,19,0.4,0.5,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,18,1.4,1.6,1.48
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,18,0.9,1.4,1.15
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,18,1.0,1.5,1.25
PAPA AMARILLA,2020,10,18,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2020,10,18,0.4,0.6,0.48
PAPA COLOR/VALLE/OTROS,2020,10,18,0.35,0.5,0.44
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,18,1.5,2.0,1.73
PAPA HUAMANTANGA,2020,10,18,1.4,1.6,1.5
PAPA NEGRA ANDINA,2020,10,18,0.75,0.9,0.83
PAPA PERUANITA (INJERTO),2020,10,18,1.6,1.8,1.7
PAPA YUNGAY,2020,10,18,0.4,0.6,0.48
PAPA UNICA,2020,10,18,0.35,0.5,0.43
PAPA CANCHAN,2020,10,18,0.4,0.5,0.45
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,17,1.4,1.6,1.48
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,17,0.9,1.4,1.15
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,17,1.0,1.5,1.25
PAPA AMARILLA,2020,10,17,1.2,1.6,1.4
PAPA BLANCA/VALLE/OTROS,2020,10,17,0.4,0.6,0.48
PAPA COLOR/VALLE/OTROS,2020,10,17,0.35,0.5,0.44
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,17,1.5,2.0,1.73
PAPA HUAMANTANGA,2020,10,17,1.4,1.6,1.5
PAPA NEGRA ANDINA,2020,10,17,0.8,0.9,0.84
PAPA PERUANITA (INJERTO),2020,10,17,1.6,1.8,1.7
PAPA YUNGAY,2020,10,17,0.4,0.6,0.48
PAPA UNICA,2020,10,17,0.35,0.5,0.43
PAPA CANCHAN,2020,10,17,0.4,0.5,0.44
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,16,1.4,1.6,1.48
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,16,0.9,1.4,1.13
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,16,0.7,1.0,0.88
PAPA AMARILLA,2020,10,16,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2020,10,16,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,16,0.4,0.53,0.47
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,16,1.5,2.0,1.75
PAPA HUAMANTANGA,2020,10,16,1.5,1.7,1.59
PAPA NEGRA ANDINA,2020,10,16,0.8,0.95,0.88
PAPA PERUANITA (INJERTO),2020,10,16,1.5,1.8,1.65
PAPA YUNGAY,2020,10,16,0.45,0.65,0.55
PAPA UNICA,2020,10,16,0.4,0.5,0.45
PAPA CANCHAN,2020,10,16,0.45,0.53,0.49
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,15,1.4,1.6,1.5
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,15,0.9,1.4,1.13
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,15,1.0,1.0,1.0
PAPA AMARILLA,2020,10,15,1.3,1.6,1.45
PAPA BLANCA/VALLE/OTROS,2020,10,15,0.45,0.65,0.55
PAPA COLOR/VALLE/OTROS,2020,10,15,0.4,0.53,0.47
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,15,1.5,2.0,1.75
PAPA HUAMANTANGA,2020,10,15,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,15,0.8,0.95,0.88
PAPA PERUANITA (INJERTO),2020,10,15,1.5,1.8,1.65
PAPA YUNGAY,2020,10,15,0.45,0.65,0.55
PAPA UNICA,2020,10,15,0.4,0.5,0.45
PAPA CANCHAN,2020,10,15,0.45,0.53,0.49
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,14,1.4,1.6,1.5
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,14,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,14,1.0,1.5,1.25
PAPA AMARILLA,2020,10,14,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,14,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2020,10,14,0.43,0.6,0.5
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,14,1.6,2.2,1.9
PAPA HUAMANTANGA,2020,10,14,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,14,0.8,1.0,0.91
PAPA PERUANITA (INJERTO),2020,10,14,1.6,1.8,1.7
PAPA YUNGAY,2020,10,14,0.4,0.65,0.53
PAPA UNICA,2020,10,14,0.45,0.5,0.48
PAPA CANCHAN,2020,10,14,0.43,0.6,0.52
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,13,1.4,1.6,1.5
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,13,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,13,1.2,1.5,1.3
PAPA AMARILLA,2020,10,13,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,13,0.4,0.65,0.53
PAPA COLOR/VALLE/OTROS,2020,10,13,0.43,0.6,0.5
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,13,1.6,2.2,1.9
PAPA HUAMANTANGA,2020,10,13,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,13,0.9,1.0,0.94
PAPA PERUANITA (INJERTO),2020,10,13,1.6,1.8,1.7
PAPA YUNGAY,2020,10,13,0.4,0.65,0.53
PAPA UNICA,2020,10,13,0.45,0.5,0.48
PAPA CANCHAN,2020,10,13,0.43,0.6,0.52
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,12,1.4,1.7,1.55
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,12,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,12,1.3,1.5,1.4
PAPA AMARILLA,2020,10,12,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,12,0.45,0.6,0.53
PAPA COLOR/VALLE/OTROS,2020,10,12,0.45,0.65,0.53
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,12,1.5,2.0,1.73
PAPA HUAMANTANGA,2020,10,12,1.4,1.6,1.5
PAPA NEGRA ANDINA,2020,10,12,0.85,1.0,0.93
PAPA PERUANITA (INJERTO),2020,10,12,1.6,1.8,1.69
PAPA YUNGAY,2020,10,12,0.45,0.6,0.53
PAPA UNICA,2020,10,12,0.45,0.55,0.5
PAPA CANCHAN,2020,10,12,0.45,0.65,0.54
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,11,1.4,1.7,1.55
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,11,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,11,1.3,1.5,1.4
PAPA AMARILLA,2020,10,11,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2020,10,11,0.45,0.6,0.53
PAPA COLOR/VALLE/OTROS,2020,10,11,0.45,0.65,0.53
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,11,1.5,2.0,1.73
PAPA HUAMANTANGA,2020,10,11,1.4,1.6,1.5
PAPA NEGRA ANDINA,2020,10,11,0.9,1.0,0.95
PAPA PERUANITA (INJERTO),2020,10,11,1.6,1.8,1.7
PAPA YUNGAY,2020,10,11,0.45,0.6,0.53
PAPA UNICA,2020,10,11,0.45,0.55,0.5
PAPA CANCHAN,2020,10,11,0.45,0.65,0.54
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,10,1.4,1.7,1.55
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,10,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,10,1.0,1.0,1.0
PAPA AMARILLA,2020,10,10,1.8,2.0,1.93
PAPA BLANCA/VALLE/OTROS,2020,10,10,0.5,0.65,0.58
PAPA COLOR/VALLE/OTROS,2020,10,10,0.45,0.55,0.5
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,10,1.6,2.2,1.9
PAPA HUAMANTANGA,2020,10,10,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,10,0.9,1.05,0.98
PAPA PERUANITA (INJERTO),2020,10,10,1.7,2.2,1.93
PAPA YUNGAY,2020,10,10,0.5,0.65,0.58
PAPA UNICA,2020,10,10,0.45,0.5,0.48
PAPA CANCHAN,2020,10,10,0.48,0.55,0.52
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,9,1.4,1.7,1.55
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,9,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,9,1.0,1.0,1.0
PAPA AMARILLA,2020,10,9,1.7,2.0,1.85
PAPA BLANCA/VALLE/OTROS,2020,10,9,0.4,0.6,0.51
PAPA COLOR/VALLE/OTROS,2020,10,9,0.45,0.5,0.48
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,9,1.6,2.2,1.88
PAPA HUAMANTANGA,2020,10,9,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,9,0.95,1.1,1.03
PAPA PERUANITA (INJERTO),2020,10,9,1.7,2.1,1.9
PAPA YUNGAY,2020,10,9,0.4,0.65,0.51
PAPA UNICA,2020,10,9,0.45,0.5,0.48
PAPA CANCHAN,2020,10,9,0.45,0.5,0.47
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,8,1.4,1.7,1.55
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,8,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,8,1.0,1.0,1.0
PAPA AMARILLA,2020,10,8,1.7,2.0,1.85
PAPA BLANCA/VALLE/OTROS,2020,10,8,0.4,0.6,0.51
PAPA COLOR/VALLE/OTROS,2020,10,8,0.45,0.5,0.48
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,8,1.6,2.2,1.88
PAPA HUAMANTANGA,2020,10,8,1.5,1.7,1.6
PAPA NEGRA ANDINA,2020,10,8,0.95,1.1,1.03
PAPA PERUANITA (INJERTO),2020,10,8,1.7,2.1,1.9
PAPA YUNGAY,2020,10,8,0.4,0.65,0.51
PAPA UNICA,2020,10,8,0.45,0.5,0.48
PAPA CANCHAN,2020,10,8,0.45,0.5,0.48
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,7,1.4,1.8,1.58
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,7,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,7,0.7,1.0,0.88
PAPA AMARILLA,2020,10,7,1.8,2.1,1.95
PAPA BLANCA/VALLE/OTROS,2020,10,7,0.38,0.65,0.48
PAPA COLOR/VALLE/OTROS,2020,10,7,0.45,0.55,0.5
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,7,1.6,2.3,1.95
PAPA HUAMANTANGA,2020,10,7,1.5,1.8,1.65
PAPA NEGRA ANDINA,2020,10,7,0.85,1.0,0.93
PAPA PERUANITA (INJERTO),2020,10,7,1.7,2.2,1.93
PAPA PERRICHOLI,2020,10,7,0.38,0.4,0.39
PAPA YUNGAY,2020,10,7,0.5,0.65,0.58
PAPA UNICA,2020,10,7,0.45,0.5,0.48
PAPA CANCHAN,2020,10,7,0.48,0.55,0.52
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,6,1.4,1.8,1.58
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,6,0.8,1.4,1.1
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,6,1.0,1.0,1.0
PAPA AMARILLA,2020,10,6,1.8,2.2,1.98
PAPA BLANCA/VALLE/OTROS,2020,10,6,0.38,0.65,0.48
PAPA COLOR/VALLE/OTROS,2020,10,6,0.45,0.55,0.5
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,6,1.6,2.3,1.95
PAPA HUAMANTANGA,2020,10,6,1.5,1.8,1.65
PAPA NEGRA ANDINA,2020,10,6,0.85,1.0,0.93
PAPA PERUANITA (INJERTO),2020,10,6,1.7,2.2,1.93
PAPA PERRICHOLI,2020,10,6,0.38,0.4,0.39
PAPA YUNGAY,2020,10,6,0.5,0.65,0.58
PAPA UNICA,2020,10,6,0.45,0.5,0.48
PAPA CANCHAN,2020,10,6,0.48,0.55,0.52
CEBOLLA CABEZA BLANCA NACIONAL,2020,10,5,1.4,1.8,1.58
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2020,10,5,0.95,1.5,1.21
CEBOLLA CHINA (CRIOLLA/SERRANA),2020,10,5,1.0,1.5,1.2
PAPA AMARILLA,2020,10,5,1.8,2.2,1.98
PAPA BLANCA/VALLE/OTROS,2020,10,5,0.35,0.6,0.46
PAPA COLOR/VALLE/OTROS,2020,10,5,0.48,0.6,0.53
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2020,10,5,1.7,2.3,1.95
PAPA HUAMANTANGA,2020,10,5,1.3,1.8,1.58
PAPA NEGRA ANDINA,2020,10,5,0.7,0.95,0.84
PAPA PERUANITA (INJERTO),2020,10,5,1.8,2.3,2.0
PAPA PERRICHOLI,2020,10,5,0.35,0.4,0.38
PAPA YUNGAY,2020,10,5,0.48,0.65,0.56
PAPA UNICA,2020,10,5,0.48,0.55,0.51
